id,model,file,source,rig,rig_key,is_5128,kind,identity,own_measurement,label,scoring_grade,agent_used_when_scoring,rms_dev_vs_ref_db,ref,url,data_url,verifier_note
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,备用测量 · 次要样本,False,False,2.0,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/scl/fi/9waxr79pfy6udwac2rcf2/Sennheiser-HD620S.pdf?rlkey=usbc3r4gmwic1uvsnvbsf8btd&dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Sennheiser%20HD%20620S.csv,型号一致，GRAS 43AG-7 台架优先级低于已有 3 条 5128 曲线；used_for_scoring=false 判断正确，仅作佐证。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/Saiunheardlab__GRAS43AG4__channel__Ronly.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,仅右声道,False,False,2.68,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/HD620S%20R.txt,,文件名 'HD620S R.txt'，仅右声道，且 GRAS43AG-4 台架优先级低于已有 5128 数据；used_for_scoring=false 判断正确。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/Kuulokenurkka__711clone__primary.csv,Kuulokenurkka,clone IEC 711 + KB501X pinna,711,False,primary,exact,True,备用测量 · 左右平均,False,False,2.24,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Kuulokenurkka/data/over-ear/Sennheiser%20HD%20620S.csv,,型号一致，711 类仿制台架优先级低于已有 5128 数据；used_for_scoring=false 判断正确，仅作佐证。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/Boizoff__711clone__primary__idealseal.csv,Boizoff,clone IEC60318-4,711,False,primary,exact,True,2025 新样品 · 理想密封,False,False,2.19,Harman OE 2018（近似：711 仿制台架无官方换算）,"https://boizoff.squig.link/headphones/data/HD620S%20(2025%20sample,%20fresh%20stock%20pads,%20ideal%20seal)%20L.txt",,说明为 '2025 样品，新原厂垫，理想密封'，型号一致，但 711 类仿制台架优先级低于已有 5128 数据；used_for_scoring=false 判断正确，仅作佐证。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/GadgetryTechsquiglink__711clone__primary__LRavg.csv,GadgetryTech (squig.link),clone IEC 711,711,False,primary,exact,True,备用测量 · 左右平均,False,False,2.57,Harman OE 2018（近似：711 仿制台架无官方换算）,https://gadgetrytech.squig.link/headsets/data/Sennheiser%20HD%20620S%20L.txt,,型号一致，711 类仿制台架优先级低于已有 5128 数据；used_for_scoring=false 判断正确，仅作佐证。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/AuricularesArgentina__711clone__primary__LRavg.csv,Auriculares Argentina,clone IEC 711 (60318-4) coupler + clone KB501x pinna,711,False,primary,exact,True,备用测量 · 左右平均,False,False,1.94,Harman OE 2018（近似：711 仿制台架无官方换算）,https://auricularesargentina.squig.link/data/hd%20620s%20L.txt,,型号一致，711 类仿制台架优先级低于已有 5128 数据；used_for_scoring=false 判断正确，仅作佐证。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/DaemonXar__EARS__primary__LRavg.csv,DaemonXar,miniDSP EARS Pro (as stated by the site),ears,False,primary,exact,True,,False,False,2.08,Harman OE 2018（近似：EARS 非标准耳模拟器）,https://daemonxar.squig.link/data/HD%20620S%20L.txt,,站点自称 miniDSP EARS Pro，但 source_registry 注明该说法与站点默认目标曲线矛盾、可信度中等；且优先级低于已有 5128 数据，used_for_scoring=false 判断正确，仅作佐证。
sennheiser-hd-620s,Sennheiser HD 620S,curves/sennheiser-hd-620s/Cammyfi__rig-unknown__primary__LRavg.csv,Cammyfi,台架未公开（Cammyfi）,unknown,False,primary,exact,True,,False,False,2.47,Harman OE 2018（近似：台架未公开）,https://cammyfi.squig.link/headphones-clone/data/Sennheiser%20HD620S%20L.txt,,型号一致但 rig_confidence=registry-unknown（台架未公开），可信度低于已有 5128 数据；used_for_scoring=false 判断正确，仅作佐证。
ultrasone-pro-900i,Ultrasone Pro 900i,curves/ultrasone-pro-900i/Innerfidelity__HMSII3__proxy__PRO900.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,proxy,sibling,False,代理：上代 Pro 900,False,True,4.15,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Ultrasone%20PRO%20900.csv,,文件名 'Ultrasone PRO 900.csv'，测的是上代 Pro 900 而非 900i；官方未确认调音一致，仅单元规格相同；identity=sibling(proxy) 不满足 scoring_ok 的 exact/same-acoustics 要求，当前 used_for_scoring=true 有误，应改为 false。
ultrasone-pro-900i,Ultrasone Pro 900i,curves/ultrasone-pro-900i/HeadphonecomLegacy__rig-unknown__proxy__PRO900.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,proxy,sibling,False,代理：Legacy 库 Pro900,False,True,4.21,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Ultrasone%20PRO%20900.csv,,文件名同为 'Ultrasone PRO 900.csv'，且 source_registry 注明 Headphone.com Legacy 的台架本身未经验证（rig_key=unknown）；identity=sibling(proxy)，当前 used_for_scoring=true 有误，应改为 false。
takstar-pro-82,Takstar PRO 82,curves/takstar-pro-82/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC,gras45,False,primary,exact,True,低频档位未注明,True,True,2.17,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/b831kz55ju8lc98/Takstar%20Pro%2082.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Takstar%20Pro%2082.csv,型号一致，是唯一完整的 L/R 平均曲线，无 5128/更高优先级台架数据，作为主要打分依据；PDF 未注明具体低频拨杆档位（推测接近 bass-1）。
takstar-pro-82,Takstar PRO 82,curves/takstar-pro-82/Saiunheardlab__GRAS43AG4__channel__bass1.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,低频档 1 · 右声道,False,False,2.07,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/Pro82%20bass-1%20R.txt,,文件名 'Pro82 bass-1 R.txt'，仅右声道且为特定低频档测试，非默认代表配置；used_for_scoring=false 判断正确，仅作佐证。
takstar-pro-82,Takstar PRO 82,curves/takstar-pro-82/Saiunheardlab__GRAS43AG4__channel__bass2.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,低频档 2 · 右声道,False,False,3.26,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/Pro82%20bass-2%20R.txt,,文件名 'Pro82 bass-2 R.txt'，仅右声道，低频档 2 设置；used_for_scoring=false 判断正确，仅作佐证。
takstar-pro-82,Takstar PRO 82,curves/takstar-pro-82/Saiunheardlab__GRAS43AG4__channel__bass3.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,低频档 3 · 右声道,False,False,4.97,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/Pro82%20bass-3%20R.txt,,文件名 'Pro82 bass-3 R.txt'，仅右声道，低频档 3 设置；与 bass-1 曲线 500-2000Hz 对齐后 100Hz-8kHz RMS 差约 5 dB，属拨杆档位差异导致，非数据错误；used_for_scoring=false 判断正确。
takstar-pro-82,Takstar PRO 82,curves/takstar-pro-82/Saiunheardlab__GRAS43AG4__channel__bass1_75ohm.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,exact,True,低频档1+75Ω适配器,False,False,1.7,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/Pro82%20bass-1%20with%2075%20ohms%20adapter%20R.txt,,文件名 'Pro82 bass-1 with 75 ohms adapter R.txt'，叠加 75Ω 适配器的特殊配置且仅右声道，非默认状态；used_for_scoring=false 判断正确。
status-audio-cb-1,Status Audio CB-1,curves/status-audio-cb-1/Innerfidelity__HMSII3__primary.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,SM-CB1（即CB-1）,True,True,1.52,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Status%20Audio%20SM-CB1.csv,,AutoEq 文件名为 'Status Audio SM-CB1.csv'；SM-CB1 是 Status Audio CB-1 面世期（约2017年）使用的型号名（Reverb 二手listing、Refined Audiometrics Laboratory 评测均以此名指代同一款耳机），判定为同一产品的 identity=exact；是唯一数值曲线，主要打分依据。
audio-technica-ath-m30x,Audio-Technica ATH-M30x,curves/audio-technica-ath-m30x/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,早期台架单一曲线,True,True,3.34,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/HMS%20II.3/Audio-Technica%20ATH-M30x.csv,,rig_confidence=registry-db，AutoEq 的 RTINGS per-file 索引确认该曲线台架为 HMS II.3（Test Bench 1.8 前，2024-09 升级 5128 之前的测量），是唯一数值曲线，主要打分依据，但缺少 5128/GRAS 交叉验证。
takstar-pro-80,Takstar PRO 80,curves/takstar-pro-80/Innerfidelity__HMSII3__primary.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,primary,exact,True,早期批次原装垫,True,True,3.91,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Takstar%20Pro%2080.csv,,文件名 'Takstar Pro 80.csv'，型号一致；是唯一数值曲线，Innerfidelity HMS II.3 台架，可能是较早生产批次，作为主要打分依据。
mackie-mc-250,Mackie MC-250,curves/mackie-mc-250/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原厂耳垫,True,True,1.85,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/scl/fi/2msxw0474cek7rek8yj3r/Mackie-MC-250.pdf?rlkey=rrb60r3vxs95anjrt6c6anw90&dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Mackie%20MC-250.csv,oratory1990 PDF 与 AutoEq 路径确认为 Mackie MC-250 原厂耳垫；无 5128 数据，GRAS 为可得最高台架。唯一数值曲线，scoring_ok=true，与 used_for_scoring=true 一致。
pioneer-dj-hdj-x7,Pioneer DJ HDJ-X7,curves/pioneer-dj-hdj-x7/ListenerCloneKB006xDatabase__711clone__primary__LR_avg_3seat.csv,Listener - Clone KB006x Database,clone IEC 60318-4 (711) coupler + clone KB006x pinna,711,False,primary,exact,True,3次佩戴 · 左右平均,True,True,3.2,Harman OE 2018（近似：711 仿制台架无官方换算）,https://listener.squig.link/data/Pioneer%20HDJ-X7%20L1.txt,,squig 站文件名确认为 Pioneer HDJ-X7，L1-L3/R1-R3 共 6 次同一样机重新佩戴取平均，属同一测量者对同一台设备的重复测量，非跨测量者复合，kind 定为 primary（非 composite）。非 5128/GRAS 台架但为唯一数值来源，scoring_ok=true，与 used_for_scoring=true 一致。
ultrasone-pro-580i,Ultrasone Pro 580i,curves/ultrasone-pro-580i/EarphonesArchive__BK5128__proxy__HFI-580_cablemod.csv,Earphones Archive,B&K 5128,5128,False,proxy,sibling,False,代理：HFI-580 改装机,False,True,2.79,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,Pro 580i 全网无实测；查证 HFI-580 与 Pro 580i 均为 32Ω/50mm Mylar 单元、S-Logic 封闭结构，Pro 580i 由 HFI-580 发展而来但非同一型号（driver/调音不保证一致）。本曲线另为可拆线改装机，非原厂状态。identity=sibling，scoring_ok 应为 false，与当前 used_for_scoring=true 不符，应改为 false。
ultrasone-pro-580i,Ultrasone Pro 580i,curves/ultrasone-pro-580i/EarphonesArchive__BK5128__proxy__HFI-580_cablemod_K371pads.csv,Earphones Archive,B&K 5128,5128,False,proxy,sibling,False,代理：HFI-580 · K371耳垫,False,False,2.72,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/,,同一改装机换 K371 副厂耳垫后的测量，非原装状态；identity=sibling，scoring_ok=false，与 used_for_scoring=false 一致。
ultrasone-pro-580i,Ultrasone Pro 580i,curves/ultrasone-pro-580i/HeadphonecomLegacy__rig-unknown__proxy__HFI-580.csv,Headphone.com Legacy,台架未公开（Headphone.com Legacy）,unknown,False,proxy,sibling,False,代理：HFI-580 · 另一测量者,False,False,2.81,Harman OE 2018（近似：AutoEq 对 Headphone.com 旧数据的换算，台架未公开）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Headphone.com%20Legacy/data/over-ear/Ultrasone%20HFI-580.csv,,同为 HFI-580 代理，台架未公开（Headphone.com Legacy，confidence low）；identity=sibling，scoring_ok=false，与 used_for_scoring=false 一致。
beyerdynamic-dt-100,Beyerdynamic DT 100,curves/beyerdynamic-dt-100/Innerfidelity__HMSII3__version__2kOhm.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,version,sibling,False,旧版2kΩ（非现行400Ω）,False,True,3.96,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/Beyerdynamic%20DT%20100%20(2x%202k%20Ohm).csv,,查证 Beyerdynamic DT 100 现行标准版为 400 Ω，2 kΩ 为已停产老版本；identity=sibling/kind=version，scoring_ok 应为 false，与当前 used_for_scoring=true 不符，应改为 false（该型号目前无 exact/same-acoustics 数值曲线）。
v-moda-m-100-master,V-Moda M-100 Master,curves/v-moda-m-100-master/Saiunheardlab__GRAS43AG4__primary.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,primary,exact,True,原装耳垫 · 左右平均,True,True,3.3,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/Crossfade%20M100%20Master%20L.txt,,squig 站文件名确认为 Crossfade M100 Master，L/R 平均；报告指出 20Hz 以下左右声道最多相差约 13 dB、10–16kHz 也有几 dB 差异，疑似单侧密封问题，属数据质量瑕疵但不影响型号识别，是本型号唯一 exact 曲线。scoring_ok=true，与 used_for_scoring=true 一致。
v-moda-m-100-master,V-Moda M-100 Master,curves/v-moda-m-100-master/Innerfidelity__HMSII3__proxy__M100.csv,Innerfidelity,Head Acoustics HMS II.3 artificial head (IEC 60318-4 ear simulator),hms,False,proxy,sibling,False,代理：前代M-100,False,False,3.51,Harman OE 2018（AutoEq 换算到 Innerfidelity 的 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/Innerfidelity/data/over-ear/V-MODA%20Crossfade%20M-100.csv,,查证 V-MODA 官方资料：M-100 Master 相对前代 M-100 换用日制 CCAW 音圈新单元、重新调音（Roland 工程师参与）、灵敏度由 103dB 提升到 105dB，二者并非同一声学结构。identity=sibling，scoring_ok=false，与 used_for_scoring=false 一致。
ultrasone-signature-pure,Ultrasone Signature Pure,curves/ultrasone-signature-pure/EarphonesArchive__BK5128__primary__White.csv,Earphones Archive,B&K 5128,5128,False,primary,same-acoustics,True,白色版 · 左右平均,True,True,3.64,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Ultrasone%20Signature%20Pure%20White%20L.txt,,White 为配色版本，一般不改变声学结构（对应 brief 示例的'颜色变体'），判定 same-acoustics；L/R 差 0.87 dB（100Hz-5kHz），数据正常。scoring_ok=true，最高等级台架（5128），与 used_for_scoring=true 一致。
ultrasone-signature-pure,Ultrasone Signature Pure,curves/ultrasone-signature-pure/Saiunheardlab__GRAS43AG4__channel__White_R_only.csv,Sai / unheardlab,GRAS 43AG-4 (ear & cheek simulator),gras43-4,False,channel,same-acoustics,True,白色版 · 仅右声道,False,False,3.21,Harman OE 2018（近似：43AG-4 的耳模拟器和治具与 45CA 不同，没有换算）,https://sai.squig.link/data/Signature%20Pure%20White%20R.txt,,变体文本明确为'仅右声道'（L 文件 404），kind 由 regex 误标的 primary 改为 channel；仍为 White 配色版本，same-acoustics。scoring_ok=true（channel 属允许打分的 kind），但未被选为主曲线，used_for_scoring=false 无误。
ultrasone-signature-pure,Ultrasone Signature Pure,curves/ultrasone-signature-pure/kr0mka__711clone__primary.csv,kr0mka,clone IEC 60318-4 coupler (no pinna),711,False,primary,same-acoustics,True,版本不明,True,False,2.92,Harman OE 2018（近似：711 仿制台架无官方换算）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/kr0mka/data/over-ear/Ultrasone%20Signature%20Pure.csv,,版本/颜色未注明，无法确认是否为 White 版，但同为 Signature Pure 产品线且无证据表明存在声学不同的其他颜色版本，按 same-acoustics/primary 处理，仅作佐证；与另两条曲线 RMS 差 2.5–3.9 dB，在合理范围。scoring_ok=true，used_for_scoring=false 无误。
sennheiser-hd-200-pro,Sennheiser HD 200 Pro,curves/sennheiser-hd-200-pro/EarphonesArchive__BK5128__primary.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,原装耳垫 · 左右平均,True,True,3.0,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Sennheiser%20HD200%20Pro%20L.txt,,squig 站文件名确认为 HD 200 Pro 原装耳垫，L/R 平均，B&K 5128 为可得最高台架；与其余三条 711 类曲线 RMS 差 2.2–3.3 dB，在合理范围。scoring_ok=true，与 used_for_scoring=true 一致。
sennheiser-hd-200-pro,Sennheiser HD 200 Pro,curves/sennheiser-hd-200-pro/ListenerCloneKB006xDatabase__711clone__primary.csv,Listener - Clone KB006x Database,clone IEC 60318-4 (711) coupler + clone KB006x pinna,711,False,primary,exact,True,3次佩戴 · 左右平均,True,False,4.83,Harman OE 2018（近似：711 仿制台架无官方换算）,https://listener.squig.link/data/Sennheiser%20HD200%20Pro%20L1.txt,,squig 站文件名确认，L1-3/R1-3 共 6 条平均，2022-11 测；作佐证，scoring_ok=true 但未选为主曲线，used_for_scoring=false 无误。
sennheiser-hd-200-pro,Sennheiser HD 200 Pro,curves/sennheiser-hd-200-pro/Boizoff__711clone__primary__realistic_seal.csv,Boizoff,clone IEC60318-4,711,False,primary,exact,True,2025样品 · 接近实际密封,True,False,3.56,Harman OE 2018（近似：711 仿制台架无官方换算）,"https://boizoff.squig.link/headphones/data/HD200%20Pro%20(2025%20sample,%20stock%20fresh%20pads,%20kind%20of%20realistic%20seal)%20L.txt",,squig 站文件名确认为 2025 年新样品、新原装耳垫、接近实际佩戴密封的测量；与理想密封版 RMS 差 1.61 dB，方向一致。scoring_ok=true，作佐证。
sennheiser-hd-200-pro,Sennheiser HD 200 Pro,curves/sennheiser-hd-200-pro/Boizoff__711clone__primary__ideal_seal.csv,Boizoff,clone IEC60318-4,711,False,primary,exact,True,2025样品 · 理想密封,True,False,4.51,Harman OE 2018（近似：711 仿制台架无官方换算）,"https://boizoff.squig.link/headphones/data/HD200%20Pro%20(2025%20sample,%20stock%20fresh%20pads,%20ideal%20seal)%20L.txt",,同一样品的理想密封测量，与上条对照佐证密封状态对低频的影响；scoring_ok=true，作佐证。
akg-k92,AKG K92,curves/akg-k92/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,原装耳垫,True,True,6.91,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/scl/fi/orfha62cktx47z2m8tbui/AKG-K92.pdf?rlkey=54xw9zlw2w1t11mtyucp6p71n&dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/AKG%20K92.csv,oratory1990 PDF 与 AutoEq 路径确认为 AKG K92 原装耳垫；无 5128 数据，GRAS 为可得最高台架。唯一数值曲线，scoring_ok=true，与 used_for_scoring=true 一致。
superlux-hd662f,Superlux HD662F,curves/superlux-hd662f/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC,gras45,False,primary,exact,True,原装耳垫,True,True,2.27,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/g5w7bpwjhfno2ek/Superlux%20HD-662F.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Superlux%20HD%20662F.csv,确认为 HD662F 原装耳垫；与 Brainwavz 耳垫版 RMS 差 2.74 dB，方向合理（耳垫材质影响属预期内）。scoring_ok=true，与 used_for_scoring=true 一致。
superlux-hd662f,Superlux HD662F,curves/superlux-hd662f/oratory1990__GRAS45__pads__BrainwavzXL.csv,oratory1990,GRAS 45BC,gras45,False,pads,exact,True,Brainwavz圆形XL耳垫,False,False,2.53,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/nodwe4fah6m6hr8/Superlux%20HD-662F%20%28Brainwavz%20round%20XL%20pleather%20earpads%29.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Superlux%20HD%20662F%20(Brainwavz%20round%20XL%20pleather%20earpads).csv,确认为同一台 HD662F 换用 Brainwavz 圆形 XL 皮质耳垫后的测量；identity 仍为本机（exact），但 kind=pads 不在 scoring_ok 允许范围（仅 primary/sample/channel），故 scoring_ok=false，与 used_for_scoring=false 一致。
audio-technica-ath-m20x,Audio-Technica ATH-M20x,curves/audio-technica-ath-m20x/oratory1990__GRAS45__primary.csv,oratory1990,GRAS 45BC-10,gras45,False,primary,exact,True,单一版本,True,True,3.54,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/h1ra0xwlbq9z3we/Audio%20Technica%20ATH-M20x.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Audio-Technica%20ATH-M20x.csv,oratory1990 PDF 与 AutoEq 路径确认为 ATH-M20x 单一版本；与另两条曲线 RMS 差 1.1–2.4 dB，无异常。scoring_ok=true，与 used_for_scoring=true 一致。
audio-technica-ath-m20x,Audio-Technica ATH-M20x,curves/audio-technica-ath-m20x/RTINGS__HMSII3__primary.csv,RTINGS,Head Acoustics HMS II.3,hms,False,primary,exact,True,旧测试台版,True,False,2.94,Harman OE 2018（AutoEq 换算到 RTINGS 旧台架 HMS II.3，非官方）,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/rtings/data/over-ear/HMS%20II.3/Audio-Technica%20ATH-M20x.csv,,报告确认 RTINGS 该型号评测仍停留在 1.x 测试台（HMS II.3，非后续 5128）；source_registry 确认 RTINGS 存在两代台架，本条属 HMS 代。作佐证，scoring_ok=true 但未选为主曲线，used_for_scoring=false 无误。
audio-technica-ath-m20x,Audio-Technica ATH-M20x,curves/audio-technica-ath-m20x/AudioAmigo__711clone__channel.csv,AudioAmigo,clone IEC60318-4,711,False,channel,exact,True,仅左声道,False,False,2.89,Harman OE 2018（近似：711 仿制台架无官方换算）,https://audioamigo.squig.link/headphones/data/Audio%20Technica%20M20x%20L.txt,,R 文件返回 404，仅有 L 声道，kind 保持 channel（regex 已猜对）；711 类仿制台架，与另两条曲线方向一致（RMS 2.4–2.6 dB）。scoring_ok=true（channel 允许打分），但未选为主曲线，used_for_scoring=false 无误。
superlux-hd660pro,Superlux HD660PRO,curves/superlux-hd660pro/oratory1990__GRAS45__primary__150ohm.csv,oratory1990,GRAS 45BC,gras45,False,primary,exact,True,150Ω版,True,True,1.86,Harman OE 2018（在 GRAS 45CA + 定制耳廓上制定；45BC KEMAR 的耳廓和头型不同，只算接近）,https://www.dropbox.com/s/8nxqx05eix6lc9u/Superlux%20HD-660%20Pro.pdf?dl=1,https://github.com/jaakkopasanen/AutoEq/blob/master/measurements/oratory1990/data/over-ear/Superlux%20HD%20660%20Pro%20150%20Ohm.csv,Superlux 官方将 HD660PRO 分别以'150 Ohms'与'32 Ohms'两个 SKU 销售（Thomann 等零售商列为两条目）；'HD660PRO'裸名多指原始/录音室取向的 150Ω 版，32Ω 为另一便携取向 SKU，但无法 100% 排除模型名指向 32Ω 版，暂按 exact 处理，置信度中等，建议后续核实具体阻抗指向。scoring_ok=true，与 used_for_scoring=true 一致，唯一数值曲线。
akg-k182,AKG K182,curves/akg-k182/EarphonesArchive__BK5128__primary.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,原装耳垫 · 左右平均,True,True,4.62,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/AKG%20K182%20L.txt,,squig 站文件名确认为 AKG K182 原装耳垫，B&K 5128，REW 导出 1/48 oct；报告指出两声道在 100Hz-10kHz 内最大相差 5.7 dB（集中在高频峰附近），属单一样本单一测量者的正常个体/密封差异，非文件错误。scoring_ok=true，与 used_for_scoring=true 一致，唯一数值曲线。
ultrasone-pro-480i,Ultrasone Pro 480i,curves/ultrasone-pro-480i/EarphonesArchive__BK5128__primary.csv,Earphones Archive,B&K 5128,5128,True,primary,exact,True,原装耳垫 · 左右平均,True,True,3.0,LMG 5128 0.6 + 低频搁架（AutoEq 为 5128 头戴推荐的目标，相当于 Harman 风格在 5128 上的对应）,https://earphonesarchive.squig.link/headphones/data/Ultrasone%20PRO%20480i%20L.txt,,URL 文件名为站内 'Ultrasone PRO 480i L.txt'，与型号直接对应，B&K 5128、原装耳垫 L/R 平均；左声道 4.2kHz 有约11dB深陷（疑单体或佩戴差异），但不影响识别，used_for_scoring 原值正确。
